speaker_ID,sex,subset,length,origin_path
5652,F,train-clean-100,171360,train-clean-100/5652/39938/5652-39938-0014.flac
60,M,train-clean-100,171440,train-clean-100/60/121082/60-121082-0052.flac
7367,M,train-clean-100,171440,train-clean-100/7367/86737/7367-86737-0076.flac
2989,F,train-clean-100,171440,train-clean-100/2989/138035/2989-138035-0016.flac
412,M,train-clean-100,171440,train-clean-100/412/126975/412-126975-0039.flac
1502,F,train-clean-100,171520,train-clean-100/1502/122619/1502-122619-0010.flac
226,F,train-clean-100,171520,train-clean-100/226/122538/226-122538-0003.flac
6081,M,train-clean-100,171520,train-clean-100/6081/42010/6081-42010-0018.flac
6019,M,train-clean-100,171520,train-clean-100/6019/3185/6019-3185-0023.flac
226,F,train-clean-100,171520,train-clean-100/226/122538/226-122538-0023.flac
2436,M,train-clean-100,171520,train-clean-100/2436/2481/2436-2481-0024.flac
8051,F,train-clean-100,171520,train-clean-100/8051/119902/8051-119902-0026.flac
1743,M,train-clean-100,171520,train-clean-100/1743/142912/1743-142912-0034.flac
4853,F,train-clean-100,171600,train-clean-100/4853/27670/4853-27670-0009.flac
3982,F,train-clean-100,171600,train-clean-100/3982/178459/3982-178459-0055.flac
6454,M,train-clean-100,171600,train-clean-100/6454/107462/6454-107462-0037.flac
2092,F,train-clean-100,171600,train-clean-100/2092/145706/2092-145706-0071.flac
6272,F,train-clean-100,171600,train-clean-100/6272/70168/6272-70168-0003.flac
6181,M,train-clean-100,171600,train-clean-100/6181/216552/6181-216552-0077.flac
4297,F,train-clean-100,171600,train-clean-100/4297/13006/4297-13006-0001.flac
1034,M,train-clean-100,171680,train-clean-100/1034/121119/1034-121119-0005.flac
2691,F,train-clean-100,171680,train-clean-100/2691/156755/2691-156755-0006.flac
250,F,train-clean-100,171680,train-clean-100/250/142286/250-142286-0018.flac
5339,F,train-clean-100,171680,train-clean-100/5339/14134/5339-14134-0042.flac
3242,M,train-clean-100,171760,train-clean-100/3242/67168/3242-67168-0022.flac
1723,M,train-clean-100,171760,train-clean-100/1723/141149/1723-141149-0006.flac
289,F,train-clean-100,171760,train-clean-100/289/121652/289-121652-0022.flac
7780,F,train-clean-100,171760,train-clean-100/7780/274562/7780-274562-0082.flac
289,F,train-clean-100,171760,train-clean-100/289/121665/289-121665-0027.flac
5561,F,train-clean-100,171760,train-clean-100/5561/41615/5561-41615-0032.flac
1455,M,train-clean-100,171760,train-clean-100/1455/134435/1455-134435-0067.flac
125,F,train-clean-100,171760,train-clean-100/125/121124/125-121124-0082.flac
4640,F,train-clean-100,171840,train-clean-100/4640/19189/4640-19189-0034.flac
89,F,train-clean-100,171840,train-clean-100/89/219/89-219-0053.flac
1743,M,train-clean-100,171840,train-clean-100/1743/142914/1743-142914-0034.flac
150,F,train-clean-100,171840,train-clean-100/150/126112/150-126112-0008.flac
3242,M,train-clean-100,171840,train-clean-100/3242/8112/3242-8112-0013.flac
8088,M,train-clean-100,171840,train-clean-100/8088/284756/8088-284756-0064.flac
78,M,train-clean-100,171840,train-clean-100/78/369/78-369-0030.flac
441,F,train-clean-100,171840,train-clean-100/441/128982/441-128982-0032.flac
831,M,train-clean-100,171840,train-clean-100/831/130746/831-130746-0033.flac
2384,M,train-clean-100,171840,train-clean-100/2384/152900/2384-152900-0033.flac
3699,M,train-clean-100,171840,train-clean-100/3699/47246/3699-47246-0022.flac
1502,F,train-clean-100,171920,train-clean-100/1502/122619/1502-122619-0000.flac
405,M,train-clean-100,171920,train-clean-100/405/130895/405-130895-0036.flac
587,F,train-clean-100,171999,train-clean-100/587/54108/587-54108-0006.flac
118,M,train-clean-100,172000,train-clean-100/118/121721/118-121721-0011.flac
6415,F,train-clean-100,172000,train-clean-100/6415/100596/6415-100596-0032.flac
4214,F,train-clean-100,172000,train-clean-100/4214/7146/4214-7146-0026.flac
248,F,train-clean-100,172000,train-clean-100/248/130697/248-130697-0025.flac
7148,F,train-clean-100,172000,train-clean-100/7148/7763/7148-7763-0035.flac
1867,M,train-clean-100,172000,train-clean-100/1867/148436/1867-148436-0014.flac
1069,F,train-clean-100,172000,train-clean-100/1069/133699/1069-133699-0010.flac
5808,M,train-clean-100,172000,train-clean-100/5808/54425/5808-54425-0030.flac
1116,F,train-clean-100,172080,train-clean-100/1116/137572/1116-137572-0029.flac
78,M,train-clean-100,172080,train-clean-100/78/369/78-369-0014.flac
405,M,train-clean-100,172080,train-clean-100/405/130894/405-130894-0039.flac
211,F,train-clean-100,172080,train-clean-100/211/122425/211-122425-0065.flac
2836,F,train-clean-100,172080,train-clean-100/2836/5354/2836-5354-0026.flac
8098,M,train-clean-100,172160,train-clean-100/8098/278278/8098-278278-0005.flac
8975,F,train-clean-100,172160,train-clean-100/8975/270782/8975-270782-0024.flac
405,M,train-clean-100,172160,train-clean-100/405/130895/405-130895-0032.flac
125,F,train-clean-100,172240,train-clean-100/125/121124/125-121124-0032.flac
1926,F,train-clean-100,172240,train-clean-100/1926/147979/1926-147979-0048.flac
3699,M,train-clean-100,172240,train-clean-100/3699/19401/3699-19401-0021.flac
5789,F,train-clean-100,172320,train-clean-100/5789/70653/5789-70653-0012.flac
7264,M,train-clean-100,172320,train-clean-100/7264/92316/7264-92316-0017.flac
2007,F,train-clean-100,172320,train-clean-100/2007/132570/2007-132570-0002.flac
7067,M,train-clean-100,172400,train-clean-100/7067/76048/7067-76048-0002.flac
298,F,train-clean-100,172400,train-clean-100/298/126790/298-126790-0035.flac
3526,F,train-clean-100,172400,train-clean-100/3526/176651/3526-176651-0022.flac
8630,M,train-clean-100,172400,train-clean-100/8630/305213/8630-305213-0007.flac
198,F,train-clean-100,172400,train-clean-100/198/129977/198-129977-0026.flac
83,F,train-clean-100,172400,train-clean-100/83/11691/83-11691-0022.flac
3235,F,train-clean-100,172480,train-clean-100/3235/11599/3235-11599-0026.flac
8014,F,train-clean-100,172480,train-clean-100/8014/112586/8014-112586-0014.flac
2764,F,train-clean-100,172480,train-clean-100/2764/36619/2764-36619-0001.flac
196,M,train-clean-100,172480,train-clean-100/196/122159/196-122159-0014.flac
8324,F,train-clean-100,172480,train-clean-100/8324/286683/8324-286683-0028.flac
7367,M,train-clean-100,172480,train-clean-100/7367/86737/7367-86737-0055.flac
5688,F,train-clean-100,172480,train-clean-100/5688/15787/5688-15787-0022.flac
8468,F,train-clean-100,172560,train-clean-100/8468/294887/8468-294887-0008.flac
3699,M,train-clean-100,172560,train-clean-100/3699/19401/3699-19401-0012.flac
7190,M,train-clean-100,172560,train-clean-100/7190/90542/7190-90542-0032.flac
412,M,train-clean-100,172560,train-clean-100/412/126975/412-126975-0001.flac
248,F,train-clean-100,172560,train-clean-100/248/130644/248-130644-0034.flac
3112,F,train-clean-100,172560,train-clean-100/3112/9555/3112-9555-0075.flac
2518,M,train-clean-100,172560,train-clean-100/2518/154826/2518-154826-0046.flac
1040,M,train-clean-100,172560,train-clean-100/1040/133433/1040-133433-0042.flac
5339,F,train-clean-100,172640,train-clean-100/5339/14134/5339-14134-0006.flac
5514,F,train-clean-100,172640,train-clean-100/5514/19192/5514-19192-0014.flac
26,M,train-clean-100,172640,train-clean-100/26/495/26-495-0010.flac
1235,M,train-clean-100,172640,train-clean-100/1235/135883/1235-135883-0049.flac
7264,M,train-clean-100,172720,train-clean-100/7264/92316/7264-92316-0013.flac
1183,F,train-clean-100,172720,train-clean-100/1183/128659/1183-128659-0013.flac
19,F,train-clean-100,172720,train-clean-100/19/198/19-198-0002.flac
8629,M,train-clean-100,172720,train-clean-100/8629/261140/8629-261140-0033.flac
4788,M,train-clean-100,172720,train-clean-100/4788/91208/4788-91208-0033.flac
3699,M,train-clean-100,172720,train-clean-100/3699/19402/3699-19402-0025.flac
426,F,train-clean-100,172720,train-clean-100/426/122821/426-122821-0036.flac
3699,M,train-clean-100,172800,train-clean-100/3699/175950/3699-175950-0017.flac
1355,M,train-clean-100,172800,train-clean-100/1355/39947/1355-39947-0058.flac
8123,F,train-clean-100,172800,train-clean-100/8123/275193/8123-275193-0012.flac
5463,M,train-clean-100,172800,train-clean-100/5463/39174/5463-39174-0009.flac
2911,M,train-clean-100,172800,train-clean-100/2911/12359/2911-12359-0025.flac
1088,F,train-clean-100,172880,train-clean-100/1088/129236/1088-129236-0004.flac
118,M,train-clean-100,172880,train-clean-100/118/47824/118-47824-0012.flac
6531,F,train-clean-100,172880,train-clean-100/6531/61334/6531-61334-0042.flac
1116,F,train-clean-100,172880,train-clean-100/1116/137572/1116-137572-0025.flac
1363,F,train-clean-100,172880,train-clean-100/1363/135842/1363-135842-0003.flac
7511,F,train-clean-100,172960,train-clean-100/7511/102420/7511-102420-0034.flac
6367,M,train-clean-100,172960,train-clean-100/6367/65536/6367-65536-0045.flac
233,M,train-clean-100,172960,train-clean-100/233/134440/233-134440-0034.flac
1447,F,train-clean-100,172960,train-clean-100/1447/17506/1447-17506-0031.flac
6078,F,train-clean-100,172960,train-clean-100/6078/54013/6078-54013-0050.flac
8580,M,train-clean-100,173040,train-clean-100/8580/287364/8580-287364-0046.flac
2182,F,train-clean-100,173040,train-clean-100/2182/181183/2182-181183-0017.flac
8238,F,train-clean-100,173040,train-clean-100/8238/283452/8238-283452-0027.flac
5789,F,train-clean-100,173040,train-clean-100/5789/57195/5789-57195-0030.flac
1867,M,train-clean-100,173040,train-clean-100/1867/154071/1867-154071-0023.flac
4830,M,train-clean-100,173040,train-clean-100/4830/25904/4830-25904-0003.flac
2182,F,train-clean-100,173120,train-clean-100/2182/181173/2182-181173-0021.flac
441,F,train-clean-100,173120,train-clean-100/441/128988/441-128988-0026.flac
5339,F,train-clean-100,173120,train-clean-100/5339/14134/5339-14134-0021.flac
5456,M,train-clean-100,173120,train-clean-100/5456/24741/5456-24741-0008.flac
4813,M,train-clean-100,173200,train-clean-100/4813/248638/4813-248638-0031.flac
4014,M,train-clean-100,173200,train-clean-100/4014/186183/4014-186183-0010.flac
4195,F,train-clean-100,173200,train-clean-100/4195/186237/4195-186237-0004.flac
8063,M,train-clean-100,173200,train-clean-100/8063/274112/8063-274112-0027.flac
909,M,train-clean-100,173200,train-clean-100/909/131041/909-131041-0005.flac
5049,M,train-clean-100,173200,train-clean-100/5049/25947/5049-25947-0033.flac
1898,F,train-clean-100,173200,train-clean-100/1898/145715/1898-145715-0014.flac
8226,M,train-clean-100,173200,train-clean-100/8226/274371/8226-274371-0028.flac
226,F,train-clean-100,173280,train-clean-100/226/122538/226-122538-0034.flac
211,F,train-clean-100,173280,train-clean-100/211/122425/211-122425-0050.flac
1116,F,train-clean-100,173280,train-clean-100/1116/132851/1116-132851-0007.flac
7059,F,train-clean-100,173280,train-clean-100/7059/77897/7059-77897-0012.flac
2159,M,train-clean-100,173280,train-clean-100/2159/179156/2159-179156-0016.flac
7059,F,train-clean-100,173280,train-clean-100/7059/77897/7059-77897-0001.flac
405,M,train-clean-100,173280,train-clean-100/405/130895/405-130895-0015.flac
3830,M,train-clean-100,173280,train-clean-100/3830/12531/3830-12531-0001.flac
7635,F,train-clean-100,173280,train-clean-100/7635/105409/7635-105409-0028.flac
4680,F,train-clean-100,173360,train-clean-100/4680/16026/4680-16026-0035.flac
4195,F,train-clean-100,173360,train-clean-100/4195/186237/4195-186237-0006.flac
322,F,train-clean-100,173360,train-clean-100/322/124147/322-124147-0014.flac
1116,F,train-clean-100,173360,train-clean-100/1116/137572/1116-137572-0031.flac
8226,M,train-clean-100,173360,train-clean-100/8226/274369/8226-274369-0011.flac
5393,F,train-clean-100,173440,train-clean-100/5393/19219/5393-19219-0015.flac
307,M,train-clean-100,173440,train-clean-100/307/127535/307-127535-0007.flac
2182,F,train-clean-100,173440,train-clean-100/2182/150130/2182-150130-0007.flac
831,M,train-clean-100,173440,train-clean-100/831/130746/831-130746-0055.flac
1867,M,train-clean-100,173441,train-clean-100/1867/154075/1867-154075-0016.flac
6019,M,train-clean-100,173520,train-clean-100/6019/3185/6019-3185-0098.flac
1970,F,train-clean-100,173520,train-clean-100/1970/28415/1970-28415-0039.flac
8468,F,train-clean-100,173520,train-clean-100/8468/294887/8468-294887-0042.flac
5703,M,train-clean-100,173600,train-clean-100/5703/47212/5703-47212-0015.flac
1116,F,train-clean-100,173600,train-clean-100/1116/137572/1116-137572-0052.flac
8063,M,train-clean-100,173600,train-clean-100/8063/274117/8063-274117-0029.flac
83,F,train-clean-100,173600,train-clean-100/83/9960/83-9960-0007.flac
19,F,train-clean-100,173600,train-clean-100/19/227/19-227-0037.flac
5163,F,train-clean-100,173600,train-clean-100/5163/18515/5163-18515-0009.flac
403,F,train-clean-100,173600,train-clean-100/403/128339/403-128339-0035.flac
8095,M,train-clean-100,173680,train-clean-100/8095/274346/8095-274346-0003.flac
8630,M,train-clean-100,173680,train-clean-100/8630/305212/8630-305212-0031.flac
8609,M,train-clean-100,173680,train-clean-100/8609/283227/8609-283227-0000.flac
4680,F,train-clean-100,173680,train-clean-100/4680/16042/4680-16042-0001.flac
1263,F,train-clean-100,173680,train-clean-100/1263/141777/1263-141777-0009.flac
4014,M,train-clean-100,173680,train-clean-100/4014/186175/4014-186175-0001.flac
3214,M,train-clean-100,173760,train-clean-100/3214/167606/3214-167606-0011.flac
7078,F,train-clean-100,173760,train-clean-100/7078/271888/7078-271888-0043.flac
3259,F,train-clean-100,173760,train-clean-100/3259/158083/3259-158083-0112.flac
1841,F,train-clean-100,173760,train-clean-100/1841/159771/1841-159771-0022.flac
7059,F,train-clean-100,173760,train-clean-100/7059/77900/7059-77900-0025.flac
3112,F,train-clean-100,173760,train-clean-100/3112/9555/3112-9555-0003.flac
6385,F,train-clean-100,173760,train-clean-100/6385/34655/6385-34655-0025.flac
1867,M,train-clean-100,173760,train-clean-100/1867/154075/1867-154075-0038.flac
198,F,train-clean-100,173840,train-clean-100/198/126831/198-126831-0013.flac
5463,M,train-clean-100,173840,train-clean-100/5463/39173/5463-39173-0000.flac
6081,M,train-clean-100,173840,train-clean-100/6081/41998/6081-41998-0009.flac
78,M,train-clean-100,173840,train-clean-100/78/368/78-368-0041.flac
5867,F,train-clean-100,173840,train-clean-100/5867/48852/5867-48852-0034.flac
4088,F,train-clean-100,173840,train-clean-100/4088/158077/4088-158077-0022.flac
4014,M,train-clean-100,173840,train-clean-100/4014/186179/4014-186179-0016.flac
6367,M,train-clean-100,173840,train-clean-100/6367/65536/6367-65536-0039.flac
8051,F,train-clean-100,173840,train-clean-100/8051/118101/8051-118101-0013.flac
226,F,train-clean-100,173840,train-clean-100/226/131532/226-131532-0017.flac
4214,F,train-clean-100,173920,train-clean-100/4214/7146/4214-7146-0080.flac
2514,M,train-clean-100,173920,train-clean-100/2514/149482/2514-149482-0036.flac
298,F,train-clean-100,173920,train-clean-100/298/126791/298-126791-0034.flac
441,F,train-clean-100,173920,train-clean-100/441/128982/441-128982-0002.flac
4195,F,train-clean-100,173920,train-clean-100/4195/17507/4195-17507-0032.flac
6209,M,train-clean-100,173920,train-clean-100/6209/34599/6209-34599-0034.flac
458,M,train-clean-100,173920,train-clean-100/458/126305/458-126305-0040.flac
1553,F,train-clean-100,174000,train-clean-100/1553/140048/1553-140048-0017.flac
7780,F,train-clean-100,174000,train-clean-100/7780/274562/7780-274562-0086.flac
4397,M,train-clean-100,174000,train-clean-100/4397/15678/4397-15678-0016.flac
3699,M,train-clean-100,174000,train-clean-100/3699/47246/3699-47246-0025.flac
4214,F,train-clean-100,174000,train-clean-100/4214/7146/4214-7146-0054.flac
6019,M,train-clean-100,174000,train-clean-100/6019/3185/6019-3185-0003.flac
4830,M,train-clean-100,174000,train-clean-100/4830/25904/4830-25904-0036.flac
4195,F,train-clean-100,174000,train-clean-100/4195/186237/4195-186237-0031.flac
446,M,train-clean-100,174000,train-clean-100/446/123501/446-123501-0017.flac
6529,M,train-clean-100,174000,train-clean-100/6529/62554/6529-62554-0012.flac
5192,M,train-clean-100,174080,train-clean-100/5192/19396/5192-19396-0015.flac
4195,F,train-clean-100,174080,train-clean-100/4195/186238/4195-186238-0009.flac
2159,M,train-clean-100,174080,train-clean-100/2159/179156/2159-179156-0000.flac
201,M,train-clean-100,174080,train-clean-100/201/127786/201-127786-0007.flac
3699,M,train-clean-100,174080,train-clean-100/3699/19401/3699-19401-0004.flac
6925,M,train-clean-100,174080,train-clean-100/6925/80680/6925-80680-0064.flac
5652,F,train-clean-100,174080,train-clean-100/5652/39938/5652-39938-0063.flac
163,M,train-clean-100,174081,train-clean-100/163/122947/163-122947-0059.flac
7264,M,train-clean-100,174160,train-clean-100/7264/92314/7264-92314-0027.flac
4014,M,train-clean-100,174160,train-clean-100/4014/186179/4014-186179-0018.flac
6000,F,train-clean-100,174160,train-clean-100/6000/86686/6000-86686-0011.flac
5022,F,train-clean-100,174160,train-clean-100/5022/29405/5022-29405-0014.flac
5789,F,train-clean-100,174160,train-clean-100/5789/57158/5789-57158-0032.flac
3240,M,train-clean-100,174160,train-clean-100/3240/131231/3240-131231-0050.flac
3168,M,train-clean-100,174160,train-clean-100/3168/173565/3168-173565-0030.flac
669,F,train-clean-100,174160,train-clean-100/669/129074/669-129074-0014.flac
4014,M,train-clean-100,174160,train-clean-100/4014/186176/4014-186176-0027.flac
5808,M,train-clean-100,174240,train-clean-100/5808/48608/5808-48608-0013.flac
730,F,train-clean-100,174240,train-clean-100/730/358/730-358-0045.flac
1355,M,train-clean-100,174240,train-clean-100/1355/39947/1355-39947-0074.flac
3830,M,train-clean-100,174320,train-clean-100/3830/12531/3830-12531-0014.flac
2196,F,train-clean-100,174320,train-clean-100/2196/170151/2196-170151-0007.flac
78,M,train-clean-100,174320,train-clean-100/78/369/78-369-0035.flac
7367,M,train-clean-100,174320,train-clean-100/7367/86737/7367-86737-0117.flac
3879,F,train-clean-100,174400,train-clean-100/3879/173592/3879-173592-0041.flac
1447,F,train-clean-100,174400,train-clean-100/1447/130550/1447-130550-0030.flac
7635,F,train-clean-100,174400,train-clean-100/7635/105409/7635-105409-0051.flac
6437,M,train-clean-100,174400,train-clean-100/6437/66173/6437-66173-0028.flac
6181,M,train-clean-100,174400,train-clean-100/6181/216552/6181-216552-0058.flac
83,F,train-clean-100,174480,train-clean-100/83/11691/83-11691-0045.flac
1926,F,train-clean-100,174480,train-clean-100/1926/147979/1926-147979-0023.flac
7113,F,train-clean-100,174480,train-clean-100/7113/86041/7113-86041-0103.flac
8063,M,train-clean-100,174560,train-clean-100/8063/274116/8063-274116-0006.flac
26,M,train-clean-100,174560,train-clean-100/26/495/26-495-0053.flac
4441,M,train-clean-100,174560,train-clean-100/4441/76262/4441-76262-0022.flac
7226,M,train-clean-100,174560,train-clean-100/7226/86965/7226-86965-0017.flac
3436,M,train-clean-100,174560,train-clean-100/3436/172171/3436-172171-0038.flac
311,M,train-clean-100,174560,train-clean-100/311/124404/311-124404-0009.flac
8051,F,train-clean-100,174560,train-clean-100/8051/118101/8051-118101-0034.flac
89,F,train-clean-100,174560,train-clean-100/89/219/89-219-0064.flac
481,M,train-clean-100,174640,train-clean-100/481/123719/481-123719-0026.flac
3830,M,train-clean-100,174640,train-clean-100/3830/12530/3830-12530-0017.flac
8063,M,train-clean-100,174640,train-clean-100/8063/274115/8063-274115-0013.flac
4014,M,train-clean-100,174640,train-clean-100/4014/186183/4014-186183-0018.flac
6415,F,train-clean-100,174640,train-clean-100/6415/111615/6415-111615-0029.flac
1235,M,train-clean-100,174640,train-clean-100/1235/135887/1235-135887-0004.flac
3440,F,train-clean-100,174640,train-clean-100/3440/171009/3440-171009-0010.flac
1040,M,train-clean-100,174720,train-clean-100/1040/133433/1040-133433-0050.flac
289,F,train-clean-100,174720,train-clean-100/289/121665/289-121665-0028.flac
3374,M,train-clean-100,174720,train-clean-100/3374/298032/3374-298032-0011.flac
1502,F,train-clean-100,174720,train-clean-100/1502/122619/1502-122619-0080.flac
2007,F,train-clean-100,174720,train-clean-100/2007/149877/2007-149877-0039.flac
332,M,train-clean-100,174799,train-clean-100/332/128985/332-128985-0077.flac
2952,M,train-clean-100,174800,train-clean-100/2952/407/2952-407-0011.flac
78,M,train-clean-100,174800,train-clean-100/78/368/78-368-0010.flac
4195,F,train-clean-100,174800,train-clean-100/4195/17507/4195-17507-0022.flac
39,F,train-clean-100,174800,train-clean-100/39/121914/39-121914-0000.flac
6848,M,train-clean-100,174800,train-clean-100/6848/252322/6848-252322-0014.flac
1867,M,train-clean-100,174800,train-clean-100/1867/154075/1867-154075-0009.flac
7278,M,train-clean-100,174880,train-clean-100/7278/104730/7278-104730-0011.flac
8226,M,train-clean-100,174960,train-clean-100/8226/274371/8226-274371-0039.flac
27,M,train-clean-100,174960,train-clean-100/27/123349/27-123349-0034.flac
1970,F,train-clean-100,175040,train-clean-100/1970/26100/1970-26100-0009.flac
1970,F,train-clean-100,175040,train-clean-100/1970/28415/1970-28415-0017.flac
5561,F,train-clean-100,175040,train-clean-100/5561/41616/5561-41616-0021.flac
2764,F,train-clean-100,175040,train-clean-100/2764/36616/2764-36616-0028.flac
911,M,train-clean-100,175040,train-clean-100/911/128684/911-128684-0043.flac
8629,M,train-clean-100,175120,train-clean-100/8629/261139/8629-261139-0002.flac
3440,F,train-clean-100,175120,train-clean-100/3440/171009/3440-171009-0055.flac
374,M,train-clean-100,175120,train-clean-100/374/180299/374-180299-0023.flac
5778,F,train-clean-100,175120,train-clean-100/5778/12761/5778-12761-0005.flac
441,F,train-clean-100,175120,train-clean-100/441/128988/441-128988-0016.flac
5390,M,train-clean-100,175120,train-clean-100/5390/24512/5390-24512-0015.flac
6529,M,train-clean-100,175120,train-clean-100/6529/62554/6529-62554-0004.flac
460,M,train-clean-100,175120,train-clean-100/460/172359/460-172359-0010.flac
3607,M,train-clean-100,175120,train-clean-100/3607/29116/3607-29116-0029.flac
4680,F,train-clean-100,175120,train-clean-100/4680/16041/4680-16041-0017.flac
4088,F,train-clean-100,175121,train-clean-100/4088/158077/4088-158077-0042.flac
78,M,train-clean-100,175200,train-clean-100/78/368/78-368-0043.flac
5808,M,train-clean-100,175200,train-clean-100/5808/54425/5808-54425-0050.flac
4640,F,train-clean-100,175200,train-clean-100/4640/19189/4640-19189-0010.flac
78,M,train-clean-100,175200,train-clean-100/78/368/78-368-0022.flac
7078,F,train-clean-100,175200,train-clean-100/7078/271888/7078-271888-0085.flac
1926,F,train-clean-100,175200,train-clean-100/1926/143879/1926-143879-0038.flac
1040,M,train-clean-100,175200,train-clean-100/1040/133433/1040-133433-0044.flac
5049,M,train-clean-100,175200,train-clean-100/5049/25947/5049-25947-0055.flac
3607,M,train-clean-100,175200,train-clean-100/3607/29116/3607-29116-0013.flac
625,M,train-clean-100,175200,train-clean-100/625/132118/625-132118-0023.flac
5808,M,train-clean-100,175200,train-clean-100/5808/48608/5808-48608-0036.flac
458,M,train-clean-100,175280,train-clean-100/458/126290/458-126290-0007.flac
669,F,train-clean-100,175280,train-clean-100/669/129061/669-129061-0036.flac
2002,M,train-clean-100,175280,train-clean-100/2002/139469/2002-139469-0030.flac
8098,M,train-clean-100,175360,train-clean-100/8098/278252/8098-278252-0005.flac
1081,M,train-clean-100,175360,train-clean-100/1081/125237/1081-125237-0034.flac
8797,M,train-clean-100,175360,train-clean-100/8797/294123/8797-294123-0096.flac
8123,F,train-clean-100,175360,train-clean-100/8123/275216/8123-275216-0004.flac
6454,M,train-clean-100,175440,train-clean-100/6454/107462/6454-107462-0030.flac
6019,M,train-clean-100,175440,train-clean-100/6019/3185/6019-3185-0071.flac
3486,M,train-clean-100,175440,train-clean-100/3486/166446/3486-166446-0014.flac
2436,M,train-clean-100,175440,train-clean-100/2436/2481/2436-2481-0037.flac
2989,F,train-clean-100,175520,train-clean-100/2989/138028/2989-138028-0071.flac
8098,M,train-clean-100,175520,train-clean-100/8098/278252/8098-278252-0035.flac
1246,F,train-clean-100,175520,train-clean-100/1246/124550/1246-124550-0027.flac
7780,F,train-clean-100,175520,train-clean-100/7780/274562/7780-274562-0039.flac
248,F,train-clean-100,175520,train-clean-100/248/130644/248-130644-0012.flac
4640,F,train-clean-100,175520,train-clean-100/4640/19189/4640-19189-0032.flac
1502,F,train-clean-100,175600,train-clean-100/1502/122619/1502-122619-0047.flac
8108,M,train-clean-100,175600,train-clean-100/8108/280354/8108-280354-0029.flac
8014,F,train-clean-100,175680,train-clean-100/8014/112602/8014-112602-0018.flac
2007,F,train-clean-100,175680,train-clean-100/2007/149877/2007-149877-0002.flac
1992,F,train-clean-100,175680,train-clean-100/1992/141719/1992-141719-0011.flac
3486,M,train-clean-100,175680,train-clean-100/3486/166424/3486-166424-0015.flac
3664,M,train-clean-100,175680,train-clean-100/3664/178366/3664-178366-0004.flac
1235,M,train-clean-100,175680,train-clean-100/1235/135887/1235-135887-0010.flac
426,F,train-clean-100,175680,train-clean-100/426/122822/426-122822-0018.flac
445,M,train-clean-100,175680,train-clean-100/445/123860/445-123860-0019.flac
6367,M,train-clean-100,175680,train-clean-100/6367/74004/6367-74004-0031.flac
3664,M,train-clean-100,175760,train-clean-100/3664/178366/3664-178366-0019.flac
2910,F,train-clean-100,175760,train-clean-100/2910/131096/2910-131096-0059.flac
7511,F,train-clean-100,175760,train-clean-100/7511/102419/7511-102419-0002.flac
322,F,train-clean-100,175760,train-clean-100/322/124147/322-124147-0050.flac
5514,F,train-clean-100,175840,train-clean-100/5514/19192/5514-19192-0041.flac
3699,M,train-clean-100,175840,train-clean-100/3699/19401/3699-19401-0007.flac
730,F,train-clean-100,175840,train-clean-100/730/359/730-359-0016.flac
8770,M,train-clean-100,175840,train-clean-100/8770/295463/8770-295463-0015.flac
6880,M,train-clean-100,175840,train-clean-100/6880/216547/6880-216547-0038.flac
3857,M,train-clean-100,175840,train-clean-100/3857/180923/3857-180923-0029.flac
4340,F,train-clean-100,175840,train-clean-100/4340/15220/4340-15220-0024.flac
6415,F,train-clean-100,175840,train-clean-100/6415/116629/6415-116629-0016.flac
1867,M,train-clean-100,175920,train-clean-100/1867/154071/1867-154071-0010.flac
1970,F,train-clean-100,175920,train-clean-100/1970/10594/1970-10594-0042.flac
5789,F,train-clean-100,175920,train-clean-100/5789/57195/5789-57195-0037.flac
3526,F,train-clean-100,175920,train-clean-100/3526/175658/3526-175658-0000.flac
5390,M,train-clean-100,176000,train-clean-100/5390/30096/5390-30096-0022.flac
302,F,train-clean-100,176000,train-clean-100/302/123504/302-123504-0007.flac
1502,F,train-clean-100,176000,train-clean-100/1502/122619/1502-122619-0079.flac
7367,M,train-clean-100,176000,train-clean-100/7367/86737/7367-86737-0011.flac
2989,F,train-clean-100,176080,train-clean-100/2989/138028/2989-138028-0024.flac
7402,M,train-clean-100,176080,train-clean-100/7402/59171/7402-59171-0001.flac
8063,M,train-clean-100,176080,train-clean-100/8063/274112/8063-274112-0011.flac
5322,M,train-clean-100,176080,train-clean-100/5322/7678/5322-7678-0018.flac
3947,F,train-clean-100,176080,train-clean-100/3947/13260/3947-13260-0019.flac
8465,F,train-clean-100,176080,train-clean-100/8465/246940/8465-246940-0007.flac
103,F,train-clean-100,176080,train-clean-100/103/1241/103-1241-0026.flac
6848,M,train-clean-100,176080,train-clean-100/6848/252322/6848-252322-0011.flac
4859,M,train-clean-100,176080,train-clean-100/4859/29340/4859-29340-0030.flac
4441,M,train-clean-100,176160,train-clean-100/4441/76263/4441-76263-0019.flac
8468,F,train-clean-100,176160,train-clean-100/8468/295198/8468-295198-0004.flac
587,F,train-clean-100,176160,train-clean-100/587/41619/587-41619-0003.flac
460,M,train-clean-100,176160,train-clean-100/460/172357/460-172357-0009.flac
2007,F,train-clean-100,176160,train-clean-100/2007/149877/2007-149877-0049.flac
1553,F,train-clean-100,176160,train-clean-100/1553/140048/1553-140048-0046.flac
2911,M,train-clean-100,176160,train-clean-100/2911/15084/2911-15084-0009.flac
