mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
7278-91083-0004_8580-287363-0016,7278.0,M,8580.0,M
696-93314-0044_1578-140045-0027,696.0,F,1578.0,F
2764-36616-0023_587-41619-0019,2764.0,F,587.0,F
4160-14187-0023_7067-76047-0027,4160.0,F,7067.0,M
8465-246943-0004_6529-62556-0045,8465.0,F,6529.0,M
4340-15220-0053_6019-3185-0091,4340.0,F,6019.0,M
5049-25947-0032_1069-133699-0016,5049.0,M,1069.0,F
4481-17498-0012_4813-248638-0020,4481.0,F,4813.0,M
83-9960-0046_481-123719-0021,83.0,F,481.0,M
8226-274371-0012_5022-29411-0044,8226.0,M,5022.0,F
3168-173565-0018_6272-70168-0024,3168.0,M,6272.0,F
2196-174172-0025_32-4137-0017,2196.0,F,32.0,F
8465-246942-0002_4014-186176-0043,8465.0,F,4014.0,M
311-124404-0002_5163-18515-0021,311.0,M,5163.0,F
3830-12529-0004_730-358-0050,3830.0,M,730.0,F
1263-141777-0017_3982-182255-0019,1263.0,F,3982.0,F
460-172359-0064_2518-154826-0002,460.0,M,2518.0,M
7059-77897-0014_3982-182255-0022,7059.0,F,3982.0,F
1841-150351-0016_198-126831-0017,1841.0,F,198.0,F
831-130739-0037_78-369-0033,831.0,M,78.0,M
125-121124-0073_2182-181183-0020,125.0,F,2182.0,F
32-21634-0010_6415-116629-0039,32.0,F,6415.0,F
6880-216547-0037_1743-142913-0003,6880.0,M,1743.0,M
4195-17507-0039_103-1240-0017,4195.0,F,103.0,F
32-4137-0051_4397-15666-0014,32.0,F,4397.0,M
6385-34669-0031_1183-128659-0007,6385.0,F,1183.0,F
1235-135883-0002_150-126107-0028,1235.0,M,150.0,F
8095-274348-0004_6437-66173-0010,8095.0,M,6437.0,M
1963-142776-0003_5789-57158-0027,1963.0,F,5789.0,F
26-495-0075_5688-41232-0063,26.0,M,5688.0,F
8095-274346-0035_1116-137572-0008,8095.0,M,1116.0,F
1898-145702-0005_8425-287387-0015,1898.0,F,8425.0,M
4406-16882-0018_1963-142393-0020,4406.0,M,1963.0,F
27-123349-0050_1081-128618-0001,27.0,M,1081.0,M
3723-171115-0002_7178-34644-0073,3723.0,M,7178.0,F
1263-139804-0021_7402-59171-0024,1263.0,F,7402.0,M
6415-100596-0028_6078-54013-0023,6415.0,F,6078.0,F
1553-140047-0041_200-126784-0014,1553.0,F,200.0,F
4441-76250-0026_3374-298026-0012,4441.0,M,3374.0,M
3879-174923-0027_6181-216552-0043,3879.0,F,6181.0,M
831-130746-0009_1081-125237-0074,831.0,M,1081.0,M
6563-285357-0019_8095-274346-0042,6563.0,M,8095.0,M
4267-287369-0020_2952-410-0037,4267.0,M,2952.0,M
441-128982-0005_460-172359-0067,441.0,F,460.0,M
3879-173592-0014_5867-48852-0076,3879.0,F,5867.0,F
441-128982-0004_7794-295947-0046,441.0,F,7794.0,F
8465-246947-0023_3374-298032-0023,8465.0,F,3374.0,M
3240-131231-0068_5789-57195-0018,3240.0,M,5789.0,F
254-145458-0002_911-128684-0027,254.0,M,911.0,M
730-358-0057_6367-74004-0018,730.0,F,6367.0,M
3807-4955-0001_403-128339-0005,3807.0,M,403.0,F
2196-170151-0018_730-358-0045,2196.0,F,730.0,F
150-126107-0022_6000-55211-0043,150.0,F,6000.0,F
8324-286683-0006_307-127540-0024,8324.0,F,307.0,M
3214-167602-0036_307-127539-0005,3214.0,M,307.0,M
6818-68772-0033_8051-295385-0008,6818.0,F,8051.0,F
1723-141149-0013_8238-274553-0027,1723.0,M,8238.0,F
1088-134315-0016_8324-286681-0004,1088.0,F,8324.0,F
1594-135914-0055_5688-41232-0057,1594.0,M,5688.0,F
6454-120342-0018_2007-132570-0013,6454.0,M,2007.0,F
8238-274553-0024_3436-172162-0028,8238.0,F,3436.0,M
3526-176653-0000_4195-186238-0001,3526.0,F,4195.0,F
8051-119902-0025_7780-274562-0061,8051.0,F,7780.0,F
8014-112602-0008_1183-128659-0004,8014.0,F,1183.0,F
39-121915-0016_2182-181183-0023,39.0,F,2182.0,F
5703-47212-0050_4051-11218-0034,5703.0,M,4051.0,F
3607-135982-0016_7511-102420-0029,3607.0,M,7511.0,F
460-172359-0076_229-130880-0047,460.0,M,229.0,M
196-122152-0023_289-121652-0021,196.0,M,289.0,F
78-368-0009_6385-220959-0029,78.0,M,6385.0,F
5456-24741-0015_7794-295955-0001,5456.0,M,7794.0,F
4051-10927-0022_6880-216547-0103,4051.0,F,6880.0,M
7226-86965-0013_322-124146-0001,7226.0,M,322.0,F
1081-125237-0070_2007-132570-0008,1081.0,M,2007.0,F
7178-34644-0004_1355-39947-0001,7178.0,F,1355.0,M
7780-274562-0076_3879-174923-0036,7780.0,F,3879.0,F
3259-158083-0105_6081-41998-0010,3259.0,F,6081.0,M
6836-61803-0042_1737-146161-0014,6836.0,M,1737.0,F
8123-275216-0037_7278-104730-0029,8123.0,F,7278.0,M
3807-4955-0004_6476-96661-0019,3807.0,M,6476.0,F
8609-262281-0025_8324-286682-0045,8609.0,M,8324.0,F
2518-154825-0045_5022-29411-0048,2518.0,M,5022.0,F
118-47824-0065_1841-179183-0007,118.0,M,1841.0,F
669-129061-0011_5390-24512-0008,669.0,F,5390.0,M
403-126855-0007_2843-152918-0061,403.0,F,2843.0,M
5514-19193-0035_6529-62554-0003,5514.0,F,6529.0,M
445-123857-0013_78-369-0056,445.0,M,78.0,M
5022-29411-0061_6531-61334-0045,5022.0,F,6531.0,F
4788-294466-0024_8095-274346-0047,4788.0,M,8095.0,M
5867-48852-0071_5808-48608-0029,5867.0,F,5808.0,M
7278-104730-0027_6209-34600-0026,7278.0,M,6209.0,M
6209-34600-0010_1116-132851-0018,6209.0,M,1116.0,F
32-21634-0004_150-132655-0008,32.0,F,150.0,F
446-123501-0044_6454-93938-0031,446.0,M,6454.0,M
7278-104730-0021_625-132112-0028,7278.0,M,625.0,M
5678-43302-0006_1235-135884-0039,5678.0,M,1235.0,M
6078-54013-0007_103-1240-0019,6078.0,F,103.0,F
7059-77897-0000_5678-43303-0010,7059.0,F,5678.0,M
7402-59171-0032_1502-122615-0038,7402.0,M,1502.0,F
4813-248638-0018_446-123502-0009,4813.0,M,446.0,M
730-358-0011_302-123523-0014,730.0,F,302.0,F
4397-15678-0007_2817-142371-0055,4397.0,M,2817.0,F
3526-176651-0008_1970-10594-0000,3526.0,F,1970.0,F
3830-12535-0016_1034-121119-0055,3830.0,M,1034.0,M
8468-294887-0037_8095-274345-0022,8468.0,F,8095.0,M
3699-19401-0006_6925-80680-0040,3699.0,M,6925.0,M
730-358-0004_4051-11217-0041,730.0,F,4051.0,F
5750-100289-0006_1088-134315-0038,5750.0,M,1088.0,F
1447-130552-0012_7447-91187-0042,1447.0,F,7447.0,M
2436-2476-0006_8419-293469-0024,2436.0,M,8419.0,M
3242-67168-0020_7800-283478-0027,3242.0,M,7800.0,F
6529-62556-0015_6019-3185-0075,6529.0,M,6019.0,M
8063-274112-0003_8324-286682-0017,8063.0,M,8324.0,F
730-358-0053_6209-34601-0023,730.0,F,6209.0,M
163-122947-0060_5750-35690-0017,163.0,M,5750.0,M
4406-16883-0046_211-122442-0001,4406.0,M,211.0,F
39-121916-0018_8838-298545-0047,39.0,F,8838.0,M
5463-39174-0035_3112-9555-0013,5463.0,M,3112.0,F
8088-284756-0101_5192-19397-0035,8088.0,M,5192.0,M
4137-11701-0046_8468-286673-0021,4137.0,F,8468.0,F
1069-133699-0013_4088-158079-0005,1069.0,F,4088.0,F
3723-171631-0030_1334-135589-0031,3723.0,M,1334.0,M
7511-102419-0030_1088-129236-0022,7511.0,F,1088.0,F
89-219-0020_7800-283478-0016,89.0,F,7800.0,F
226-122538-0027_6880-216547-0009,226.0,F,6880.0,M
405-130894-0026_27-123349-0034,405.0,M,27.0,M
3830-12535-0032_441-130108-0003,3830.0,M,441.0,F
2416-152139-0064_6925-80680-0052,2416.0,F,6925.0,M
4214-7146-0023_7517-100429-0007,4214.0,F,7517.0,F
328-129766-0065_8975-270782-0056,328.0,F,8975.0,F
5703-47212-0008_229-130880-0058,5703.0,M,229.0,M
3214-167606-0014_332-128985-0073,3214.0,M,332.0,M
5456-62014-0010_2514-149482-0027,5456.0,M,2514.0,M
3242-67153-0014_118-47824-0039,3242.0,M,118.0,M
7505-258964-0018_2196-170379-0015,7505.0,M,2196.0,F
6880-216547-0114_8630-305212-0006,6880.0,M,8630.0,M
3699-47246-0011_3112-9554-0011,3699.0,M,3112.0,F
3607-135982-0041_7278-246956-0007,3607.0,M,7278.0,M
5463-39174-0005_8465-246940-0022,5463.0,M,8465.0,F
7278-246956-0014_8580-287364-0048,7278.0,M,8580.0,M
2182-181173-0019_8226-274371-0030,2182.0,F,8226.0,M
83-9960-0024_7278-104730-0024,83.0,F,7278.0,M
6000-86686-0024_7800-283478-0021,6000.0,F,7800.0,F
911-128684-0003_8609-283227-0057,911.0,M,8609.0,M
3242-8112-0025_8419-286667-0019,3242.0,M,8419.0,M
3723-171115-0009_2007-132570-0016,3723.0,M,2007.0,F
6437-66172-0005_6272-70191-0000,6437.0,M,6272.0,F
8014-112602-0018_4160-11550-0021,8014.0,F,4160.0,F
4898-20016-0031_150-132655-0017,4898.0,M,150.0,F
3983-5331-0020_298-126791-0015,3983.0,F,298.0,F
5688-41232-0059_8629-261140-0017,5688.0,F,8629.0,M
8975-270782-0099_887-123289-0011,8975.0,F,887.0,F
5022-29405-0001_8419-286667-0003,5022.0,F,8419.0,M
328-129766-0075_6078-54013-0021,328.0,F,6078.0,F
5789-57158-0007_6147-34607-0006,5789.0,F,6147.0,F
298-126791-0063_1455-134435-0069,298.0,F,1455.0,M
4297-13009-0003_3723-171631-0057,4297.0,F,3723.0,M
7059-88364-0022_1898-145702-0006,7059.0,F,1898.0,F
7511-102420-0048_6367-65536-0070,7511.0,F,6367.0,M
374-180299-0040_4406-16882-0024,374.0,M,4406.0,M
5778-54535-0014_311-124404-0088,5778.0,F,311.0,M
1235-135883-0007_198-126831-0023,1235.0,M,198.0,F
8975-270782-0005_2893-139310-0050,8975.0,F,2893.0,M
3664-178355-0001_229-130880-0082,3664.0,M,229.0,M
7517-100437-0007_625-132118-0038,7517.0,F,625.0,M
3947-13262-0010_6147-34605-0011,3947.0,F,6147.0,F
1553-140047-0012_6209-34600-0012,1553.0,F,6209.0,M
4813-248641-0032_5808-48608-0054,4813.0,M,5808.0,M
7511-102419-0055_6454-107462-0020,7511.0,F,6454.0,M
8088-284756-0087_89-218-0009,8088.0,M,89.0,F
1098-133695-0029_412-126975-0022,1098.0,F,412.0,M
6437-66173-0017_1841-159771-0013,6437.0,M,1841.0,F
1970-26100-0005_8747-293952-0081,1970.0,F,8747.0,M
2416-152137-0011_7780-274562-0010,2416.0,F,7780.0,F
405-130894-0004_3879-174923-0070,405.0,M,3879.0,F
7113-86041-0095_8975-270782-0063,7113.0,F,8975.0,F
8747-293952-0013_3857-182317-0019,8747.0,M,3857.0,M
1578-140049-0031_831-130739-0041,1578.0,F,831.0,M
6454-93938-0032_7264-92310-0022,6454.0,M,7264.0,M
8014-280382-0005_2836-5355-0010,8014.0,F,2836.0,F
3526-176653-0001_1116-132847-0035,3526.0,F,1116.0,F
625-132112-0030_3983-5331-0033,625.0,M,3983.0,F
6019-3185-0055_250-140277-0011,6019.0,M,250.0,F
446-123502-0015_587-41619-0026,446.0,M,587.0,F
4481-17499-0034_8063-274115-0006,4481.0,F,8063.0,M
8630-305212-0000_8324-286683-0015,8630.0,M,8324.0,F
911-128684-0070_1034-121119-0038,911.0,M,1034.0,M
6064-300880-0014_426-122821-0005,6064.0,F,426.0,F
839-130898-0077_5322-7680-0011,839.0,M,5322.0,M
4481-17498-0006_1578-140049-0025,4481.0,F,1578.0,F
8108-280354-0018_4362-15663-0042,8108.0,M,4362.0,F
7780-274562-0045_7402-90848-0014,7780.0,F,7402.0,M
1116-132847-0012_3168-173564-0006,1116.0,F,3168.0,M
6437-66172-0031_3486-166424-0063,6437.0,M,3486.0,M
2518-154826-0044_3723-171631-0006,2518.0,M,3723.0,M
8465-246943-0006_730-358-0001,8465.0,F,730.0,F
26-495-0000_5750-100289-0003,26.0,M,5750.0,M
1246-124548-0048_5339-14134-0014,1246.0,F,5339.0,F
229-130880-0071_374-180298-0005,229.0,M,374.0,M
4297-13006-0027_4088-158077-0095,4297.0,F,4088.0,F
1081-125237-0067_6181-216552-0059,1081.0,M,6181.0,M
32-21631-0011_103-1241-0013,32.0,F,103.0,F
26-496-0019_458-126305-0011,26.0,M,458.0,M
1594-135914-0061_909-131041-0022,1594.0,M,909.0,M
3879-173592-0039_4406-16883-0039,3879.0,F,4406.0,M
3259-158083-0057_3214-167602-0007,3259.0,F,3214.0,M
4813-248638-0023_3240-131231-0061,4813.0,M,3240.0,M
5514-19193-0011_6064-56165-0002,5514.0,F,6064.0,F
4160-11549-0011_27-123349-0035,4160.0,F,27.0,M
125-121342-0047_441-128982-0027,125.0,F,441.0,F
8797-294123-0071_298-126791-0007,8797.0,M,298.0,F
6078-54013-0001_6064-56168-0030,6078.0,F,6064.0,F
5393-19218-0012_1926-147979-0003,5393.0,F,1926.0,F
587-54108-0006_460-172359-0005,587.0,F,460.0,M
2952-408-0014_2893-139310-0011,2952.0,M,2893.0,M
198-209-0002_1737-142396-0004,198.0,F,1737.0,F
3214-167602-0037_1081-125237-0053,3214.0,M,1081.0,M
1447-130550-0025_7517-100442-0032,1447.0,F,7517.0,F
3664-178355-0028_2911-15045-0008,3664.0,M,2911.0,M
2817-142380-0022_1992-141719-0054,2817.0,F,1992.0,F
5322-7679-0014_89-219-0055,5322.0,M,89.0,F
298-126791-0012_4680-16041-0040,298.0,F,4680.0,F
307-127540-0022_200-124139-0027,307.0,M,200.0,F
5022-29411-0064_3699-19402-0015,5022.0,F,3699.0,M
2436-2476-0007_8238-274553-0073,2436.0,M,8238.0,F
458-126305-0008_1970-26100-0025,458.0,M,1970.0,F
7059-77900-0011_1502-122615-0023,7059.0,F,1502.0,F
5703-47212-0044_6880-216547-0004,5703.0,M,6880.0,M
4340-15220-0051_8051-119902-0015,4340.0,F,8051.0,F
2092-145706-0044_4830-25898-0030,2092.0,F,4830.0,M
8580-287364-0039_6848-76049-0011,8580.0,M,6848.0,M
328-129766-0056_8051-118101-0023,328.0,F,8051.0,F
6064-56168-0022_3235-11599-0015,6064.0,F,3235.0,F
3982-178459-0019_730-360-0008,3982.0,F,730.0,F
5808-48608-0011_7178-34644-0013,5808.0,M,7178.0,F
7148-59157-0035_4362-15663-0083,7148.0,F,4362.0,F
6078-54007-0023_4853-27670-0036,6078.0,F,4853.0,F
4051-11218-0057_8465-246940-0009,4051.0,F,8465.0,F
125-121124-0008_3486-166446-0038,125.0,F,3486.0,M
2843-152918-0071_254-127705-0006,2843.0,M,254.0,M
8630-305212-0021_3983-5371-0046,8630.0,M,3983.0,F
3723-171115-0042_587-54108-0027,3723.0,M,587.0,F
4160-14187-0001_233-155990-0020,4160.0,F,233.0,M
3982-182255-0018_374-180298-0009,3982.0,F,374.0,M
3440-171009-0003_1743-142912-0024,3440.0,F,1743.0,M
6415-111615-0030_3857-182317-0031,6415.0,F,3857.0,M
3982-178459-0017_587-41611-0029,3982.0,F,587.0,F
8425-246962-0004_412-126975-0060,8425.0,M,412.0,M
2764-36619-0035_1737-148989-0030,2764.0,F,1737.0,F
298-126790-0042_196-122159-0024,298.0,F,196.0,M
40-121026-0040_2007-132570-0024,40.0,F,2007.0,F
40-121026-0003_2007-132570-0058,40.0,F,2007.0,F
4406-16883-0016_6563-63821-0019,4406.0,M,6563.0,M
2002-139469-0072_831-130739-0052,2002.0,M,831.0,M
3982-178459-0029_4441-76250-0023,3982.0,F,4441.0,M
1088-134315-0020_458-126290-0017,1088.0,F,458.0,M
1926-147987-0012_87-121553-0006,1926.0,F,87.0,F
1578-140049-0026_32-21631-0008,1578.0,F,32.0,F
2989-138035-0043_3486-166424-0003,2989.0,F,3486.0,M
3526-175658-0005_150-126107-0006,3526.0,F,150.0,F
7447-91186-0011_2989-138035-0068,7447.0,M,2989.0,F
587-54108-0034_3983-5371-0058,587.0,F,3983.0,F
8123-275209-0016_89-219-0050,8123.0,F,89.0,F
2836-5354-0021_78-368-0042,2836.0,F,78.0,M
1963-142393-0029_83-11691-0004,1963.0,F,83.0,F
887-123289-0023_2989-138035-0006,887.0,F,2989.0,F
3235-28452-0012_201-127786-0079,3235.0,F,201.0,M
5678-43303-0001_1447-130551-0017,5678.0,M,1447.0,F
163-122947-0009_7635-105661-0016,163.0,M,7635.0,F
1841-159771-0017_4680-16042-0029,1841.0,F,4680.0,F
7113-86041-0077_5393-19219-0057,7113.0,F,5393.0,F
6437-66172-0039_1926-147979-0007,6437.0,M,1926.0,F
669-129074-0015_5703-47198-0035,669.0,F,5703.0,M
730-360-0003_6415-111615-0013,730.0,F,6415.0,F
1088-134315-0027_2843-152918-0013,1088.0,F,2843.0,M
5808-54425-0038_211-122425-0038,5808.0,M,211.0,F
4441-76262-0008_7859-102521-0013,4441.0,M,7859.0,F
4813-248641-0019_1867-154071-0038,4813.0,M,1867.0,M
163-121908-0011_8226-274369-0044,163.0,M,8226.0,M
7447-91187-0049_5104-33407-0009,7447.0,M,5104.0,M
1867-148436-0025_8312-279790-0011,1867.0,M,8312.0,F
4362-15663-0044_1455-134435-0016,4362.0,F,1455.0,M
32-21625-0004_200-126784-0015,32.0,F,200.0,F
125-121124-0026_3235-28433-0028,125.0,F,3235.0,F
2007-149877-0002_909-131045-0017,2007.0,F,909.0,M
302-123516-0028_3440-171009-0071,302.0,F,3440.0,F
441-128988-0002_163-122947-0077,441.0,F,163.0,M
39-121915-0004_8226-274369-0031,39.0,F,8226.0,M
4853-27670-0009_229-130880-0006,4853.0,F,229.0,M
3486-166424-0030_1069-133709-0027,3486.0,M,1069.0,F
8051-118101-0020_1235-135883-0032,8051.0,F,1235.0,M
5688-41232-0053_2436-2481-0026,5688.0,F,2436.0,M
87-121553-0091_8629-261140-0025,87.0,F,8629.0,M
226-122538-0014_669-129074-0027,226.0,F,669.0,F
5867-48852-0082_78-369-0005,5867.0,F,78.0,M
6064-56168-0002_8123-275216-0008,6064.0,F,8123.0,F
3240-131231-0053_332-128985-0076,3240.0,M,332.0,M
5022-29405-0026_7859-102518-0010,5022.0,F,7859.0,F
3857-182317-0003_7264-92314-0002,3857.0,M,7264.0,M
5514-19192-0027_7402-59171-0039,5514.0,F,7402.0,M
2196-170379-0006_3112-9554-0009,2196.0,F,3112.0,F
2391-145015-0059_5339-14133-0047,2391.0,F,5339.0,F
1898-145702-0014_8797-294123-0008,1898.0,F,8797.0,M
403-128339-0049_6848-252322-0003,403.0,F,6848.0,M
3723-171115-0036_4406-16882-0050,3723.0,M,4406.0,M
8630-305213-0042_3947-13260-0039,8630.0,M,3947.0,F
3526-176653-0044_8108-280354-0020,3526.0,F,8108.0,M
248-130644-0023_6367-65536-0061,248.0,F,6367.0,M
2391-145015-0008_7505-258964-0028,2391.0,F,7505.0,M
1743-142913-0022_4680-16041-0003,1743.0,M,4680.0,F
4813-248641-0005_211-122425-0035,4813.0,M,211.0,F
6147-34607-0019_289-121665-0000,6147.0,F,289.0,F
887-123291-0037_8312-279791-0027,887.0,F,8312.0,F
4680-16041-0025_1926-147979-0026,4680.0,F,1926.0,F
5867-48852-0042_8609-283227-0048,5867.0,F,8609.0,M
248-130644-0019_1235-135883-0039,248.0,F,1235.0,M
4859-29340-0032_6836-61804-0033,4859.0,M,6836.0,M
441-128988-0024_1355-39947-0007,441.0,F,1355.0,M
6836-61803-0020_250-142276-0061,6836.0,M,250.0,F
4340-15220-0026_1183-124566-0002,4340.0,F,1183.0,F
1334-135589-0096_7794-295955-0005,1334.0,M,7794.0,F
1088-134315-0000_1737-148989-0005,1088.0,F,1737.0,F
3526-176651-0002_298-126790-0006,3526.0,F,298.0,F
6064-300880-0025_83-3054-0018,6064.0,F,83.0,F
3214-167602-0029_6437-66172-0033,3214.0,M,6437.0,M
2764-36616-0008_5463-39173-0031,2764.0,F,5463.0,M
5339-14134-0058_5456-62043-0032,5339.0,F,5456.0,M
6818-68772-0028_6563-63821-0016,6818.0,F,6563.0,M
1898-145715-0023_1578-6379-0007,1898.0,F,1578.0,F
3259-158083-0091_8770-295463-0023,3259.0,F,8770.0,M
7402-59171-0009_5867-48852-0103,7402.0,M,5867.0,F
27-124992-0065_6415-116629-0030,27.0,M,6415.0,F
8770-295465-0038_8063-274112-0017,8770.0,M,8063.0,M
1355-39947-0051_254-12312-0011,1355.0,M,254.0,M
7402-90848-0037_1624-142933-0032,7402.0,M,1624.0,M
6081-42010-0024_125-121342-0016,6081.0,M,125.0,F
7447-91186-0001_909-131045-0030,7447.0,M,909.0,M
4051-11218-0051_8108-274318-0038,4051.0,F,8108.0,M
150-126107-0027_3440-171009-0057,150.0,F,3440.0,F
8975-270782-0016_7264-92310-0016,8975.0,F,7264.0,M
3723-171631-0053_1116-137572-0026,3723.0,M,1116.0,F
1553-140048-0010_289-121652-0034,1553.0,F,289.0,F
5322-7680-0015_2518-154826-0034,5322.0,M,2518.0,M
8975-270782-0004_125-121124-0052,8975.0,F,125.0,F
7078-271888-0034_4297-13006-0013,7078.0,F,4297.0,F
7264-92314-0024_7517-100437-0014,7264.0,M,7517.0,F
5789-70653-0018_3699-47246-0009,5789.0,F,3699.0,M
8465-246943-0020_887-123290-0023,8465.0,F,887.0,F
7148-82991-0034_103-1241-0042,7148.0,F,103.0,F
3168-173565-0003_6000-55211-0026,3168.0,M,6000.0,F
1355-39947-0060_1723-141149-0070,1355.0,M,1723.0,M
2910-131096-0047_7447-91186-0022,2910.0,F,7447.0,M
118-47824-0080_2196-170379-0008,118.0,M,2196.0,F
89-218-0057_87-121553-0020,89.0,F,87.0,F
302-123504-0008_3240-131231-0028,302.0,F,3240.0,M
2843-152918-0018_887-123291-0041,2843.0,M,887.0,F
7059-77900-0013_1081-125237-0008,7059.0,F,1081.0,M
4051-10927-0023_2196-170151-0021,4051.0,F,2196.0,F
2289-152257-0023_5390-30102-0018,2289.0,M,5390.0,M
4018-107338-0001_3240-131231-0057,4018.0,M,3240.0,M
27-123349-0049_625-132118-0033,27.0,M,625.0,M
5393-19219-0011_2836-5355-0047,5393.0,F,2836.0,F
1235-135887-0024_3486-166424-0016,1235.0,M,3486.0,M
1069-133709-0023_1334-135589-0003,1069.0,F,1334.0,M
374-180298-0065_198-126831-0041,374.0,M,198.0,F
32-21631-0019_2289-152253-0006,32.0,F,2289.0,M
911-128684-0045_6209-34601-0014,911.0,M,6209.0,M
7078-271888-0098_4680-16042-0010,7078.0,F,4680.0,F
5104-33406-0016_1502-122619-0059,5104.0,M,1502.0,F
5678-43301-0026_5463-39173-0043,5678.0,M,5463.0,M
3112-9555-0025_4014-186179-0000,3112.0,F,4014.0,M
2514-149482-0091_3259-158083-0066,2514.0,M,3259.0,F
5322-7678-0020_587-54108-0022,5322.0,M,587.0,F
150-132655-0001_8797-294123-0077,150.0,F,8797.0,M
1098-133695-0042_8108-280359-0020,1098.0,F,8108.0,M
8468-295198-0017_3240-131231-0001,8468.0,F,3240.0,M
26-495-0066_1578-140049-0017,26.0,M,1578.0,F
4397-15668-0032_311-124404-0044,4397.0,M,311.0,M
3983-5371-0039_2002-139469-0112,3983.0,F,2002.0,M
4014-186175-0026_3214-167607-0026,4014.0,M,3214.0,M
4160-11550-0003_8468-295198-0027,4160.0,F,8468.0,F
4481-17499-0018_6019-3185-0057,4481.0,F,6019.0,M
6209-34599-0009_1455-138263-0002,6209.0,M,1455.0,M
5322-7679-0037_5339-14134-0001,5322.0,M,5339.0,F
1502-122619-0065_3240-131231-0080,1502.0,F,3240.0,M
5049-25947-0061_7505-258958-0030,5049.0,M,7505.0,M
1235-135883-0019_6147-34607-0004,1235.0,M,6147.0,F
7312-92432-0023_3879-174923-0018,7312.0,M,3879.0,F
7302-86815-0020_1867-154071-0043,7302.0,F,1867.0,M
7059-88364-0004_4481-17498-0042,7059.0,F,4481.0,F
3112-9555-0018_7635-105409-0042,3112.0,F,7635.0,F
2416-152139-0061_328-129766-0061,2416.0,F,328.0,F
6925-80680-0044_1334-135589-0054,6925.0,M,1334.0,M
6078-54013-0017_8747-293952-0094,6078.0,F,8747.0,M
4014-186176-0036_3699-47246-0027,4014.0,M,3699.0,M
4214-7146-0051_3830-12531-0029,4214.0,F,3830.0,M
5789-57195-0024_1081-125237-0035,5789.0,F,1081.0,M
1926-147979-0021_2691-156755-0027,1926.0,F,2691.0,F
7367-86737-0045_39-121914-0036,7367.0,M,39.0,F
32-21634-0019_5322-7680-0008,32.0,F,5322.0,M
7078-271888-0069_1926-147979-0029,7078.0,F,1926.0,F
4680-16026-0001_1970-28415-0028,4680.0,F,1970.0,F
4137-11701-0004_89-219-0044,4137.0,F,89.0,F
5456-62043-0003_8123-275216-0035,5456.0,M,8123.0,F
5678-43301-0002_40-222-0066,5678.0,M,40.0,F
78-369-0041_1081-125237-0091,78.0,M,1081.0,M
4788-94904-0019_7226-86964-0045,4788.0,M,7226.0,M
1334-135589-0032_2092-145706-0014,1334.0,M,2092.0,F
7264-92316-0013_5049-25947-0020,7264.0,M,5049.0,M
8609-283227-0059_8051-295385-0015,8609.0,M,8051.0,F
1363-135842-0022_1116-132851-0009,1363.0,F,1116.0,F
6563-285357-0017_1069-133699-0019,6563.0,M,1069.0,F
125-121124-0003_8088-284756-0011,125.0,F,8088.0,M
4813-248641-0050_1069-133709-0012,4813.0,M,1069.0,F
481-123720-0030_5163-18515-0034,481.0,M,5163.0,F
7517-100442-0028_8468-286673-0003,7517.0,F,8468.0,F
1355-39947-0038_3723-171631-0043,1355.0,M,3723.0,M
8468-294887-0041_7402-90848-0032,8468.0,F,7402.0,M
4813-248638-0012_5049-25947-0067,4813.0,M,5049.0,M
4160-11550-0004_8324-286682-0029,4160.0,F,8324.0,F
4297-13009-0020_7178-34644-0022,4297.0,F,7178.0,F
625-132112-0039_7402-90848-0041,625.0,M,7402.0,M
4137-11701-0020_163-122947-0078,4137.0,F,163.0,M
6081-41998-0021_298-126791-0039,6081.0,M,298.0,F
7505-258958-0008_7517-100429-0022,7505.0,M,7517.0,F
8051-118101-0027_8088-284756-0038,8051.0,F,8088.0,M
3242-8112-0038_26-495-0073,3242.0,M,26.0,M
7190-90543-0017_625-132118-0049,7190.0,M,625.0,M
7800-283478-0015_5192-19397-0018,7800.0,F,5192.0,M
7511-102419-0050_89-218-0008,7511.0,F,89.0,F
4788-91208-0011_2159-179157-0001,4788.0,M,2159.0,M
6019-3185-0038_2764-36619-0033,6019.0,M,2764.0,F
8629-261139-0030_7859-102519-0025,8629.0,M,7859.0,F
2384-152900-0085_2289-152257-0007,2384.0,M,2289.0,M
1081-125237-0031_3436-172171-0023,1081.0,M,3436.0,M
8770-295465-0031_4853-29413-0018,8770.0,M,4853.0,F
6081-41998-0006_6078-54007-0027,6081.0,M,6078.0,F
4051-11218-0028_27-123349-0051,4051.0,F,27.0,M
1116-132851-0004_2159-179156-0012,1116.0,F,2159.0,M
8226-274371-0010_2416-152139-0017,8226.0,M,2416.0,F
5163-18515-0008_4137-11701-0000,5163.0,F,4137.0,F
8747-293952-0074_3857-182315-0041,8747.0,M,3857.0,M
5022-29411-0013_6437-66173-0015,5022.0,F,6437.0,M
1088-134315-0051_26-495-0051,1088.0,F,26.0,M
4406-16883-0000_19-227-0050,4406.0,M,19.0,F
3168-173564-0034_8770-295463-0006,3168.0,M,8770.0,M
3440-171009-0058_887-123290-0016,3440.0,F,887.0,F
1578-6379-0023_5514-19192-0046,1578.0,F,5514.0,F
4680-16026-0010_5678-43301-0015,4680.0,F,5678.0,M
