mixture_ID,speaker_1_ID,speaker_1_sex,speaker_2_ID,speaker_2_sex
211-122425-0020_7517-100442-0032,211.0,F,7517.0,F
5688-15787-0020_6531-61334-0050,5688.0,F,6531.0,F
4898-20016-0024_6836-61803-0015,4898.0,M,6836.0,M
196-122150-0023_4362-15663-0064,196.0,M,4362.0,F
1088-134318-0019_3607-135982-0047,1088.0,F,3607.0,M
5393-19219-0036_5322-7680-0002,5393.0,F,5322.0,M
125-121124-0080_302-123516-0023,125.0,F,302.0,F
2989-138028-0066_1553-140047-0023,2989.0,F,1553.0,F
3526-175658-0030_7794-295948-0003,3526.0,F,7794.0,F
19-198-0004_302-123504-0012,19.0,F,302.0,F
8095-274346-0041_83-11691-0038,8095.0,M,83.0,F
8238-274553-0074_4898-28461-0063,8238.0,F,4898.0,M
2136-5143-0005_2764-36616-0018,2136.0,M,2764.0,F
8747-293952-0034_587-54108-0016,8747.0,M,587.0,F
696-93314-0001_1334-135589-0038,696.0,F,1334.0,M
3807-4923-0016_8238-274553-0070,3807.0,M,8238.0,F
26-496-0003_78-368-0052,26.0,M,78.0,M
2391-145015-0067_4680-16041-0008,2391.0,F,4680.0,F
7078-271888-0083_5456-24741-0016,7078.0,F,5456.0,M
4088-158079-0001_730-358-0035,4088.0,F,730.0,F
7635-105409-0068_2989-138035-0015,7635.0,F,2989.0,F
2136-5140-0007_3259-158083-0006,2136.0,M,3259.0,F
6147-34607-0027_6064-56165-0030,6147.0,F,6064.0,F
2002-139469-0106_6880-216547-0030,2002.0,M,6880.0,M
7794-295947-0023_2843-152918-0020,7794.0,F,2843.0,M
1246-124548-0019_4160-11549-0012,1246.0,F,4160.0,F
4680-16041-0012_7059-77897-0008,4680.0,F,7059.0,F
4788-94904-0015_2952-410-0058,4788.0,M,2952.0,M
8797-294123-0066_1447-17506-0033,8797.0,M,1447.0,F
6563-285357-0001_103-1240-0054,6563.0,M,103.0,F
4014-186176-0014_7078-271888-0093,4014.0,M,7078.0,F
150-126112-0034_403-128339-0007,150.0,F,403.0,F
5456-24741-0005_5778-12761-0040,5456.0,M,5778.0,F
8123-275216-0022_1034-121119-0029,8123.0,F,1034.0,M
3664-178355-0003_8051-295385-0002,3664.0,M,8051.0,F
6385-34655-0025_405-130895-0026,6385.0,F,405.0,M
374-180298-0044_233-155990-0024,374.0,M,233.0,M
3214-167602-0024_5192-19397-0049,3214.0,M,5192.0,M
1098-133695-0072_8770-295465-0037,1098.0,F,8770.0,M
426-122822-0004_8324-286682-0010,426.0,F,8324.0,F
2384-152900-0049_200-126784-0020,2384.0,M,200.0,F
7113-86041-0025_2989-138028-0054,7113.0,F,2989.0,F
7780-274562-0017_7148-7763-0006,7780.0,F,7148.0,F
4830-25898-0017_250-140277-0000,4830.0,M,250.0,F
3699-19402-0030_7067-76047-0002,3699.0,M,7067.0,M
3664-178355-0007_3259-158083-0089,3664.0,M,3259.0,F
6531-61334-0052_8465-246940-0020,6531.0,F,8465.0,F
5514-19193-0003_1723-141149-0081,5514.0,F,1723.0,M
2182-181173-0010_60-121082-0040,2182.0,F,60.0,M
6476-57446-0032_8312-279790-0017,6476.0,F,8312.0,F
6531-61334-0068_3723-171115-0025,6531.0,F,3723.0,M
5339-14133-0010_5808-54425-0043,5339.0,F,5808.0,M
4195-17507-0034_211-122442-0015,4195.0,F,211.0,F
2391-145015-0101_8051-295385-0036,2391.0,F,8051.0,F
1034-121119-0037_1502-122619-0080,1034.0,M,1502.0,F
669-129061-0020_211-122425-0057,669.0,F,211.0,F
2196-170151-0024_7859-102518-0034,2196.0,F,7859.0,F
5789-70653-0016_7113-86041-0081,5789.0,F,7113.0,F
2092-145706-0020_1867-148436-0014,2092.0,F,1867.0,M
1081-125237-0100_2764-36617-0006,1081.0,M,2764.0,F
5652-19215-0028_2836-5355-0029,5652.0,F,2836.0,F
8108-274318-0016_3982-182255-0031,8108.0,M,3982.0,F
302-123523-0000_1363-135842-0037,302.0,F,1363.0,F
5049-25947-0048_8797-294123-0089,5049.0,M,8797.0,M
7190-90542-0049_311-124404-0007,7190.0,M,311.0,M
1553-140048-0040_3486-166446-0019,1553.0,F,3486.0,M
403-216-0011_6081-41997-0005,403.0,F,6081.0,M
6818-68772-0026_3240-131231-0069,6818.0,F,3240.0,M
412-126975-0074_1926-147979-0019,412.0,M,1926.0,F
445-123857-0006_6078-54007-0044,445.0,M,6078.0,F
5678-43302-0019_2092-145706-0048,5678.0,M,2092.0,F
289-121652-0011_7312-92432-0019,289.0,F,7312.0,M
4018-107338-0031_7226-86964-0014,4018.0,M,7226.0,M
4018-107312-0007_7264-92314-0012,4018.0,M,7264.0,M
6078-54007-0014_8324-286683-0011,6078.0,F,8324.0,F
248-130652-0039_4830-25904-0018,248.0,F,4830.0,M
2514-149482-0107_7226-86965-0049,2514.0,M,7226.0,M
8629-261139-0052_1926-143879-0017,8629.0,M,1926.0,F
6078-54013-0005_403-128339-0032,6078.0,F,403.0,F
4340-15220-0090_226-131533-0015,4340.0,F,226.0,F
8088-284756-0006_3112-9555-0063,8088.0,M,3112.0,F
1088-134315-0033_1970-26100-0029,1088.0,F,1970.0,F
8797-294123-0090_4680-16026-0014,8797.0,M,4680.0,F
6147-34605-0013_2007-149877-0024,6147.0,F,2007.0,F
5463-39174-0037_1963-147036-0007,5463.0,M,1963.0,F
2159-179157-0004_3857-182317-0031,2159.0,M,3857.0,M
4859-29340-0011_4195-186237-0027,4859.0,M,4195.0,F
7367-86737-0078_1088-134315-0045,7367.0,M,1088.0,F
1578-140045-0023_445-123857-0030,1578.0,F,445.0,M
2518-154825-0044_3857-182315-0008,2518.0,M,3857.0,M
7447-91187-0005_5561-41616-0009,7447.0,M,5561.0,F
6531-61334-0032_5750-100289-0069,6531.0,F,5750.0,M
1098-133695-0029_7505-258964-0040,1098.0,F,7505.0,M
8238-274553-0043_6019-3185-0022,8238.0,F,6019.0,M
6415-116629-0005_7264-92316-0009,6415.0,F,7264.0,M
150-126112-0020_5652-39938-0022,150.0,F,5652.0,F
3259-158083-0086_4340-15220-0030,3259.0,F,4340.0,F
307-127540-0021_40-121026-0011,307.0,M,40.0,F
8629-261140-0003_2518-154826-0016,8629.0,M,2518.0,M
8629-261139-0046_7800-283492-0026,8629.0,M,7800.0,F
5049-25947-0018_887-123291-0009,5049.0,M,887.0,F
909-131044-0021_1034-121119-0064,909.0,M,1034.0,M
3259-158083-0079_5514-19193-0021,3259.0,F,5514.0,F
89-218-0034_226-122538-0013,89.0,F,226.0,F
200-124139-0007_2514-149482-0073,200.0,F,2514.0,M
2514-149482-0007_6415-100596-0001,2514.0,M,6415.0,F
78-368-0007_2416-152139-0054,78.0,M,2416.0,F
6415-100596-0030_8468-295198-0031,6415.0,F,8468.0,F
8629-261139-0014_2391-145015-0085,8629.0,M,2391.0,F
8419-293473-0014_229-130880-0045,8419.0,M,229.0,M
7367-86737-0076_5390-30096-0006,7367.0,M,5390.0,M
1098-133695-0061_118-47824-0024,1098.0,F,118.0,M
8088-284756-0042_8098-278278-0040,8088.0,M,8098.0,M
103-1240-0001_4441-76263-0010,103.0,F,4441.0,M
3486-166446-0032_1081-125237-0065,3486.0,M,1081.0,M
887-123291-0030_8630-305212-0013,887.0,F,8630.0,M
3440-171009-0031_3607-29116-0023,3440.0,F,3607.0,M
322-124146-0021_4160-11550-0013,322.0,F,4160.0,F
460-172359-0023_1926-147979-0021,460.0,M,1926.0,F
7067-76048-0035_7794-295955-0025,7067.0,M,7794.0,F
460-172359-0077_2416-152139-0060,460.0,M,2416.0,F
89-218-0032_5808-48608-0027,89.0,F,5808.0,M
6925-80680-0044_7078-271888-0031,6925.0,M,7078.0,F
911-128684-0012_3374-298032-0032,911.0,M,3374.0,M
2911-12359-0004_7113-86041-0079,2911.0,M,7113.0,F
3214-167606-0023_7367-86737-0098,3214.0,M,7367.0,M
2182-181183-0014_4830-25898-0040,2182.0,F,4830.0,M
4137-11702-0051_7635-105661-0041,4137.0,F,7635.0,F
87-121553-0072_4214-7146-0038,87.0,F,4214.0,F
3112-9555-0089_6147-34606-0015,3112.0,F,6147.0,F
2989-138035-0033_1723-141149-0104,2989.0,F,1723.0,M
8975-270782-0068_3486-166424-0051,8975.0,F,3486.0,M
2764-36617-0032_3607-135982-0024,2764.0,F,3607.0,M
3168-173565-0036_226-131532-0023,3168.0,M,226.0,F
5750-100289-0056_5808-48608-0032,5750.0,M,5808.0,M
8095-274345-0008_4640-19187-0002,8095.0,M,4640.0,F
1992-141719-0046_4397-15668-0039,1992.0,F,4397.0,M
1081-125237-0023_3723-171631-0005,1081.0,M,3723.0,M
4898-20016-0014_8630-305212-0010,4898.0,M,8630.0,M
1455-134435-0056_2843-152918-0072,1455.0,M,2843.0,M
6818-68772-0011_625-132112-0011,6818.0,F,625.0,M
1926-147987-0022_250-140277-0015,1926.0,F,250.0,F
2764-36617-0002_5778-12761-0012,2764.0,F,5778.0,F
233-155990-0041_163-122947-0040,233.0,M,163.0,M
6454-107462-0015_8770-295465-0033,6454.0,M,8770.0,M
3240-131232-0020_196-122159-0022,3240.0,M,196.0,M
8051-119902-0001_1069-133709-0012,8051.0,F,1069.0,F
4853-27671-0033_7148-82991-0034,4853.0,F,7148.0,F
7505-258964-0037_7511-102419-0026,7505.0,M,7511.0,F
1040-133433-0019_2691-156750-0009,1040.0,M,2691.0,F
1116-132847-0026_1246-124548-0008,1116.0,F,1246.0,F
587-54108-0014_2416-152139-0045,587.0,F,2416.0,F
3807-4923-0028_8425-246962-0003,3807.0,M,8425.0,M
8123-275216-0039_7059-88364-0027,8123.0,F,7059.0,F
6848-252322-0019_412-126975-0038,6848.0,M,412.0,M
1594-135914-0009_5022-29411-0033,1594.0,M,5022.0,F
8468-286673-0039_2196-174172-0024,8468.0,F,2196.0,F
5652-19215-0033_89-219-0006,5652.0,F,89.0,F
211-122442-0075_1926-147987-0020,211.0,F,1926.0,F
211-122442-0052_3235-11599-0006,211.0,F,3235.0,F
2416-152139-0067_7148-7763-0029,2416.0,F,7148.0,F
3947-13262-0024_5561-39621-0042,3947.0,F,5561.0,F
1246-124548-0017_8838-298546-0015,1246.0,F,8838.0,M
8797-294123-0017_1447-130551-0025,8797.0,M,1447.0,F
8063-274117-0014_5322-7680-0026,8063.0,M,5322.0,M
2514-149482-0085_103-1241-0038,2514.0,M,103.0,F
2182-181173-0026_4362-15663-0042,2182.0,F,4362.0,F
226-131532-0009_2391-145015-0004,226.0,F,2391.0,F
4859-29340-0010_1088-134315-0015,4859.0,M,1088.0,F
2836-5354-0043_8609-262281-0021,2836.0,F,8609.0,M
211-122442-0000_4297-13006-0012,211.0,F,4297.0,F
1737-142397-0019_7178-34645-0015,1737.0,F,7178.0,F
460-172359-0003_1088-134318-0006,460.0,M,1088.0,F
83-11691-0026_7078-271888-0056,83.0,F,7078.0,F
1970-28415-0004_4362-15663-0065,1970.0,F,4362.0,F
7517-100429-0023_5192-19397-0069,7517.0,F,5192.0,M
3664-11714-0029_1235-135883-0030,3664.0,M,1235.0,M
8226-274371-0045_887-123291-0024,8226.0,M,887.0,F
445-123857-0007_8095-274346-0053,445.0,M,8095.0,M
6064-56165-0013_730-359-0000,6064.0,F,730.0,F
32-4137-0049_40-121026-0004,32.0,F,40.0,F
103-1241-0002_5703-47198-0014,103.0,F,5703.0,M
3240-131231-0006_374-180298-0008,3240.0,M,374.0,M
6181-216552-0004_322-124147-0059,6181.0,M,322.0,F
6367-74004-0037_3168-173565-0031,6367.0,M,3168.0,M
6000-86686-0014_8630-305213-0015,6000.0,F,8630.0,M
4214-7146-0023_328-129766-0092,4214.0,F,328.0,F
2764-36617-0024_5703-47212-0026,2764.0,F,5703.0,M
2817-142380-0025_4898-28461-0011,2817.0,F,4898.0,M
1743-142912-0031_4267-287369-0028,1743.0,M,4267.0,M
3168-173565-0010_8580-287364-0023,3168.0,M,8580.0,M
6081-41998-0041_8123-275209-0001,6081.0,M,8123.0,F
5867-48852-0107_5393-19219-0059,5867.0,F,5393.0,F
8629-261139-0051_83-11691-0019,8629.0,M,83.0,F
5049-25947-0096_1553-140048-0014,5049.0,M,1553.0,F
8468-286673-0036_1034-121119-0038,8468.0,F,1034.0,M
196-122152-0012_2196-170379-0003,196.0,M,2196.0,F
2196-170379-0000_3214-167607-0030,2196.0,F,3214.0,M
7800-283478-0019_1963-142393-0057,7800.0,F,1963.0,F
3983-5371-0053_8108-274318-0000,3983.0,F,8108.0,M
103-1240-0013_2691-156745-0027,103.0,F,2691.0,F
1578-140049-0035_4397-15666-0024,1578.0,F,4397.0,M
3259-158083-0104_3982-178459-0004,3259.0,F,3982.0,F
839-130898-0093_831-130746-0001,839.0,M,831.0,M
7067-76048-0010_1926-147987-0030,7067.0,M,1926.0,F
311-124404-0052_302-123504-0017,311.0,M,302.0,F
7264-92314-0021_2764-36619-0026,7264.0,M,2764.0,F
5192-19397-0056_1992-141719-0038,5192.0,M,1992.0,F
89-218-0051_669-129061-0051,89.0,F,669.0,F
1737-142396-0015_307-127540-0029,1737.0,F,307.0,M
7264-92310-0004_7402-90848-0031,7264.0,M,7402.0,M
302-123523-0002_5688-41232-0040,302.0,F,5688.0,F
2843-152918-0044_32-4137-0047,2843.0,M,32.0,F
2092-145706-0068_6454-93938-0027,2092.0,F,6454.0,M
8238-274553-0000_6818-68772-0028,8238.0,F,6818.0,F
3168-173565-0052_6078-54013-0074,3168.0,M,6078.0,F
5561-39621-0024_625-132118-0024,5561.0,F,625.0,M
39-121914-0001_6000-55211-0010,39.0,F,6000.0,F
322-124146-0005_7059-88364-0014,322.0,F,7059.0,F
2514-149482-0098_1455-134435-0010,2514.0,M,1455.0,M
1355-39947-0023_1578-140049-0015,1355.0,M,1578.0,F
1502-122615-0031_211-122425-0074,1502.0,F,211.0,F
730-359-0042_3526-175658-0035,730.0,F,3526.0,F
1594-135914-0041_887-123290-0009,1594.0,M,887.0,F
5192-19396-0018_118-47824-0058,5192.0,M,118.0,M
8465-246947-0016_60-121082-0090,8465.0,F,60.0,M
3486-166446-0016_125-121124-0011,3486.0,M,125.0,F
2289-152257-0022_7794-295955-0012,2289.0,M,7794.0,F
5104-33407-0009_6081-41997-0029,5104.0,M,6081.0,M
3240-131231-0011_405-130895-0001,3240.0,M,405.0,M
2764-36617-0018_6818-68772-0016,2764.0,F,6818.0,F
625-132118-0002_8014-112586-0004,625.0,M,8014.0,F
6415-111615-0009_89-219-0027,6415.0,F,89.0,F
4214-7146-0045_289-121665-0034,4214.0,F,289.0,F
4088-158077-0026_4640-19188-0018,4088.0,F,4640.0,F
150-126112-0023_7780-274562-0043,150.0,F,7780.0,F
7302-86815-0037_1992-141719-0006,7302.0,F,1992.0,F
1116-137572-0041_32-4137-0009,1116.0,F,32.0,F
1723-141149-0035_3526-175658-0001,1723.0,M,3526.0,F
7511-102420-0018_6064-300880-0032,7511.0,F,6064.0,F
3235-28452-0011_7190-90542-0076,3235.0,F,7190.0,M
5750-100289-0078_4406-16883-0000,5750.0,M,4406.0,M
8975-270782-0046_2391-145015-0059,8975.0,F,2391.0,F
27-124992-0066_7447-91187-0049,27.0,M,7447.0,M
8238-283452-0011_839-130898-0022,8238.0,F,839.0,M
311-124404-0109_3168-173564-0007,311.0,M,3168.0,M
7402-90848-0025_5339-14133-0035,7402.0,M,5339.0,F
1578-140045-0016_7447-91186-0007,1578.0,F,7447.0,M
2952-408-0011_6454-107462-0030,2952.0,M,6454.0,M
6836-76549-0019_4788-91208-0020,6836.0,M,4788.0,M
1034-121119-0069_8324-286682-0020,1034.0,M,8324.0,F
298-126791-0039_1594-135914-0060,298.0,F,1594.0,M
1034-121119-0033_2911-12359-0011,1034.0,M,2911.0,M
2910-131096-0015_5456-58161-0009,2910.0,F,5456.0,M
7517-100429-0029_2952-410-0028,7517.0,F,2952.0,M
1553-140047-0041_5688-15787-0041,1553.0,F,5688.0,F
403-128339-0033_6437-66172-0028,403.0,F,6437.0,M
7264-92310-0002_2764-36619-0009,7264.0,M,2764.0,F
2436-2477-0017_8063-274117-0019,2436.0,M,8063.0,M
8770-295463-0016_302-123504-0018,8770.0,M,302.0,F
6272-70171-0039_2989-138035-0048,6272.0,F,2989.0,F
6848-252323-0008_5339-14134-0047,6848.0,M,5339.0,F
8238-274553-0060_1624-142933-0035,8238.0,F,1624.0,M
5393-19219-0032_4680-16042-0018,5393.0,F,4680.0,F
696-93314-0063_4859-29340-0030,696.0,F,4859.0,M
4680-16026-0013_5192-19397-0046,4680.0,F,5192.0,M
8123-275216-0036_1723-141149-0090,8123.0,F,1723.0,M
233-155990-0017_3436-172171-0059,233.0,M,3436.0,M
1034-121119-0084_1081-125237-0084,1034.0,M,1081.0,M
4640-19189-0019_7367-86737-0062,4640.0,F,7367.0,M
412-126975-0007_7113-86041-0088,412.0,M,7113.0,F
6209-34600-0029_8324-286682-0008,6209.0,M,8324.0,F
460-172359-0068_6415-100596-0027,460.0,M,6415.0,F
4640-19188-0011_4853-29413-0029,4640.0,F,4853.0,F
7367-86737-0002_40-222-0037,7367.0,M,40.0,F
6181-216552-0103_19-227-0067,6181.0,M,19.0,F
1246-124548-0031_7264-92316-0041,1246.0,F,7264.0,M
4397-15678-0017_5867-48852-0066,4397.0,M,5867.0,F
6181-216552-0015_7264-92310-0018,6181.0,M,7264.0,M
4018-103416-0006_1263-139804-0029,4018.0,M,1263.0,F
229-130880-0016_1235-135884-0040,229.0,M,1235.0,M
458-126290-0009_7059-88364-0011,458.0,M,7059.0,F
3807-4923-0025_426-122821-0004,3807.0,M,426.0,F
2002-139469-0093_60-121082-0083,2002.0,M,60.0,M
4406-16882-0049_2910-131096-0053,4406.0,M,2910.0,F
2007-149877-0021_311-124404-0025,2007.0,F,311.0,M
7505-258958-0018_3807-4955-0018,7505.0,M,3807.0,M
1970-10594-0022_1502-122615-0020,1970.0,F,1502.0,F
2391-145015-0113_2136-5140-0016,2391.0,F,2136.0,M
8770-295463-0020_226-122538-0030,8770.0,M,226.0,F
3436-172162-0015_8465-246942-0021,3436.0,M,8465.0,F
3699-19402-0007_8465-246942-0026,3699.0,M,8465.0,F
1455-134435-0068_587-54108-0023,1455.0,M,587.0,F
6415-100596-0032_1116-137572-0047,6415.0,F,1116.0,F
3983-5371-0054_3214-167606-0021,3983.0,F,3214.0,M
2989-138028-0043_226-122538-0017,2989.0,F,226.0,F
6385-220959-0004_1235-135884-0003,6385.0,F,1235.0,M
669-129061-0002_328-129766-0051,669.0,F,328.0,F
1963-142776-0023_8770-295462-0028,1963.0,F,8770.0,M
5192-19396-0003_587-54108-0051,5192.0,M,587.0,F
2007-149877-0026_5163-39921-0044,2007.0,F,5163.0,F
5456-62043-0032_7302-86815-0008,5456.0,M,7302.0,F
5104-33407-0003_839-130898-0007,5104.0,M,839.0,M
5652-19215-0023_4137-11702-0045,5652.0,F,4137.0,F
2691-156755-0033_32-21634-0003,2691.0,F,32.0,F
7447-91186-0003_5678-43302-0036,7447.0,M,5678.0,M
198-126831-0011_2514-149482-0021,198.0,F,2514.0,M
302-123523-0022_200-124140-0035,302.0,F,200.0,F
2007-149877-0002_3235-28433-0046,2007.0,F,3235.0,F
6000-86686-0013_1502-122619-0009,6000.0,F,1502.0,F
5456-62014-0017_1098-133695-0084,5456.0,M,1098.0,F
1069-133709-0044_1088-134315-0043,1069.0,F,1088.0,F
2136-5147-0008_332-128985-0026,2136.0,M,332.0,M
7113-86041-0037_5750-100289-0041,7113.0,F,5750.0,M
3699-47246-0014_7859-102519-0035,3699.0,M,7859.0,F
5678-43302-0007_1963-142393-0045,5678.0,M,1963.0,F
5049-25947-0109_441-130108-0023,5049.0,M,441.0,F
7447-91187-0052_4195-186238-0000,7447.0,M,4195.0,F
8465-246942-0018_89-219-0049,8465.0,F,89.0,F
5456-62043-0007_163-122947-0076,5456.0,M,163.0,M
4014-186176-0022_2989-138035-0018,4014.0,M,2989.0,F
5390-24512-0033_3112-9554-0006,5390.0,M,3112.0,F
6147-34605-0019_3235-28433-0002,6147.0,F,3235.0,F
298-126790-0030_2518-154825-0017,298.0,F,2518.0,M
3240-131231-0028_1455-134435-0064,3240.0,M,1455.0,M
1355-39947-0052_1594-135914-0024,1355.0,M,1594.0,M
5322-7678-0022_250-142286-0027,5322.0,M,250.0,F
2159-179156-0013_211-122425-0077,2159.0,M,211.0,F
1355-39947-0020_1963-142393-0000,1355.0,M,1963.0,F
4340-15220-0023_1263-138246-0014,4340.0,F,1263.0,F
8975-270782-0015_8770-295462-0032,8975.0,F,8770.0,M
1723-141149-0109_5192-19397-0004,1723.0,M,5192.0,M
1992-141719-0043_7067-76048-0006,1992.0,F,7067.0,M
332-128985-0030_587-54108-0021,332.0,M,587.0,F
7264-92310-0030_7517-100442-0011,7264.0,M,7517.0,F
4898-20016-0018_328-129766-0071,4898.0,M,328.0,F
1841-150351-0009_2384-152900-0078,1841.0,F,2384.0,M
8580-287364-0048_6064-56168-0025,8580.0,M,6064.0,F
2843-152918-0078_5463-39173-0016,2843.0,M,5463.0,M
4088-158077-0075_4397-15678-0029,4088.0,F,4397.0,M
2911-15045-0026_6880-216547-0062,2911.0,M,6880.0,M
1898-145715-0036_322-124147-0082,1898.0,F,322.0,F
233-155990-0009_2196-170151-0029,233.0,M,2196.0,F
226-131533-0019_2952-410-0054,226.0,F,2952.0,M
4853-29413-0025_5750-100289-0010,4853.0,F,5750.0,M
2989-138035-0024_7264-92310-0022,2989.0,F,7264.0,M
1355-39947-0067_2007-132570-0038,1355.0,M,2007.0,F
332-128985-0081_4406-16883-0058,332.0,M,4406.0,M
3699-19401-0021_118-47824-0013,3699.0,M,118.0,M
2518-154826-0034_911-128684-0051,2518.0,M,911.0,M
5867-48852-0074_7780-274562-0066,5867.0,F,7780.0,F
5561-41615-0032_5022-29411-0049,5561.0,F,5022.0,F
2436-2481-0020_233-155990-0008,2436.0,M,233.0,M
8123-275209-0015_2289-152253-0023,8123.0,F,2289.0,M
5750-100289-0005_3526-176653-0047,5750.0,M,3526.0,F
7067-76048-0050_5867-48852-0104,7067.0,M,5867.0,F
2691-156745-0022_1447-130552-0022,2691.0,F,1447.0,F
6880-216547-0097_2989-138028-0061,6880.0,M,2989.0,F
8238-274553-0018_2289-152258-0022,8238.0,F,2289.0,M
5514-19192-0031_8312-279791-0029,5514.0,F,8312.0,F
5390-24512-0015_4640-19188-0033,5390.0,M,4640.0,F
6181-216552-0043_248-130644-0010,6181.0,M,248.0,F
839-130898-0095_3947-13260-0002,839.0,M,3947.0,F
5192-19397-0014_426-122821-0033,5192.0,M,426.0,F
4297-13006-0016_1081-125237-0089,4297.0,F,1081.0,M
8123-275216-0032_118-47824-0069,8123.0,F,118.0,M
481-123719-0008_3214-167602-0032,481.0,M,3214.0,M
8609-283227-0008_196-122152-0027,8609.0,M,196.0,M
909-131045-0037_39-121914-0003,909.0,M,39.0,F
1334-135589-0055_7780-274562-0042,1334.0,M,7780.0,F
5022-29411-0057_2002-139469-0043,5022.0,F,2002.0,M
4137-11701-0038_5456-58161-0022,4137.0,F,5456.0,M
5808-48608-0047_4051-11218-0014,5808.0,M,4051.0,F
4214-7146-0020_289-121665-0001,4214.0,F,289.0,F
6880-216547-0076_4088-158079-0014,6880.0,M,4088.0,F
307-127540-0022_6064-300880-0003,307.0,M,6064.0,F
7447-91187-0045_6848-76049-0018,7447.0,M,6848.0,M
3982-182255-0025_19-198-0017,3982.0,F,19.0,F
2289-152257-0013_5163-39921-0013,2289.0,M,5163.0,F
2518-154826-0044_250-142286-0032,2518.0,M,250.0,F
302-123523-0029_2911-15084-0003,302.0,F,2911.0,M
4640-19189-0042_8123-275193-0011,4640.0,F,8123.0,F
2952-410-0029_250-142276-0004,2952.0,M,250.0,F
8238-274553-0033_1334-135589-0101,8238.0,F,1334.0,M
87-121553-0089_4898-28461-0062,87.0,F,4898.0,M
4680-16026-0022_1737-146161-0015,4680.0,F,1737.0,F
3242-67153-0027_311-124404-0102,3242.0,M,311.0,M
4830-25904-0020_3374-298032-0041,4830.0,M,3374.0,M
1553-140048-0016_3486-166424-0026,1553.0,F,3486.0,M
7302-86814-0003_5514-19192-0038,7302.0,F,5514.0,F
8609-283227-0057_4859-22176-0021,8609.0,M,4859.0,M
1578-140049-0013_3168-173565-0029,1578.0,F,3168.0,M
1578-6379-0015_6081-41998-0039,1578.0,F,6081.0,M
4195-186237-0007_7511-102420-0005,4195.0,F,7511.0,F
8123-275209-0016_2764-36619-0008,8123.0,F,2764.0,F
229-130880-0017_89-218-0027,229.0,M,89.0,F
7264-92314-0000_200-124140-0016,7264.0,M,200.0,F
3723-171631-0052_322-124147-0024,3723.0,M,322.0,F
4160-14187-0009_7511-102419-0012,4160.0,F,7511.0,F
8630-305212-0006_1963-147036-0021,8630.0,M,1963.0,F
6367-65536-0035_4853-29413-0006,6367.0,M,4853.0,F
5703-47198-0030_7059-77900-0000,5703.0,M,7059.0,F
198-209-0014_4853-27670-0002,198.0,F,4853.0,F
3607-29116-0036_6925-80680-0041,3607.0,M,6925.0,M
250-140277-0008_2893-139310-0019,250.0,F,2893.0,M
8088-284756-0090_669-129061-0061,8088.0,M,669.0,F
5688-41232-0020_3982-178459-0028,5688.0,F,3982.0,F
103-1240-0011_7780-274562-0015,103.0,F,7780.0,F
4160-11549-0005_6563-63821-0005,4160.0,F,6563.0,M
6454-93938-0035_83-11691-0036,6454.0,M,83.0,F
3240-131231-0016_7113-86041-0089,3240.0,M,7113.0,F
19-227-0021_1898-145715-0007,19.0,F,1898.0,F
302-123516-0004_1970-28415-0015,302.0,F,1970.0,F
4640-19188-0039_4297-13006-0021,4640.0,F,4297.0,F
7511-102419-0013_4297-13009-0032,7511.0,F,4297.0,F
8629-261139-0067_6836-76549-0030,8629.0,M,6836.0,M
6415-100596-0005_32-4137-0033,6415.0,F,32.0,F
1246-124550-0014_3879-174923-0042,1246.0,F,3879.0,F
446-123501-0041_839-130898-0003,446.0,M,839.0,M
4830-25904-0003_8609-283227-0034,4830.0,M,8609.0,M
307-127540-0027_233-134440-0042,307.0,M,233.0,M
4267-78186-0001_3235-11599-0010,4267.0,M,3235.0,F
7190-90543-0029_3982-182255-0004,7190.0,M,3982.0,F
6385-220959-0033_4195-186237-0005,6385.0,F,4195.0,F
2092-145706-0061_1624-168623-0044,2092.0,F,1624.0,M
3235-11599-0002_6818-68772-0043,3235.0,F,6818.0,F
298-126791-0065_1098-133695-0058,298.0,F,1098.0,F
4680-16041-0016_226-131532-0029,4680.0,F,226.0,F
4014-186176-0036_6272-70171-0038,4014.0,M,6272.0,F
7148-82991-0020_200-124140-0023,7148.0,F,200.0,F
7635-105661-0019_7226-86964-0015,7635.0,F,7226.0,M
426-122819-0011_8419-286676-0023,426.0,F,8419.0,M
403-216-0008_6209-34599-0015,403.0,F,6209.0,M
8095-274346-0018_6272-70191-0028,8095.0,M,6272.0,F
7264-92316-0007_27-124992-0014,7264.0,M,27.0,M
2002-139469-0103_2391-145015-0095,2002.0,M,2391.0,F
7794-295947-0035_2910-131096-0071,7794.0,F,2910.0,F
332-128985-0057_200-124140-0001,332.0,M,200.0,F
254-27760-0022_2518-154826-0010,254.0,M,2518.0,M
7635-105409-0031_5456-58161-0014,7635.0,F,5456.0,M
3807-4923-0021_5049-25947-0047,3807.0,M,5049.0,M
5808-48608-0029_3235-11599-0028,5808.0,M,3235.0,F
2817-142380-0014_4853-29413-0015,2817.0,F,4853.0,F
887-123290-0004_8465-246943-0006,887.0,F,8465.0,F
412-126975-0015_229-130880-0092,412.0,M,229.0,M
7402-90848-0000_2843-152918-0106,7402.0,M,2843.0,M
6209-34600-0009_3436-172162-0020,6209.0,M,3436.0,M
83-3054-0010_6476-57446-0025,83.0,F,6476.0,F
6437-66173-0009_2416-152139-0039,6437.0,M,2416.0,F
